#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
10.622712,10,59.674095
12.889204,18,59.722603
10.583119,17,59.767604
12.752927,15,59.809728
10.629565,21,59.863729
10.72623,8,59.887733
10.710524,15,59.928873
12.597489,27,60.007792
12.864013,23,60.069727
10.270889,16,60.114984
12.591783,9,60.13922
11.357854,8,60.159221
12.775558,27,60.230732
10.618018,7,60.249732
12.956896,19,60.301791
13.474918,19,60.35479
11.944619,13,60.390173
11.762625,9,60.415172
13.026434,28,60.491684
12.293888,6,60.508683
9.558583,17,60.553684
11.946058,10,60.582688
11.603815,12,60.616758
10.892564,12,60.650759
11.521429,11,60.679764
10.967906,8,60.702788
12.686051,19,60.754788
12.334962,19,60.807848
10.966293,6,60.824847
13.111925,24,60.890994
11.719615,17,60.936994
10.733665,14,60.975
12.86559,19,61.025043
10.309743,15,61.065043
13.851107,18,61.11627
12.018687,21,61.170269
13.341862,17,61.218378
12.995318,18,61.268378
13.205763,26,61.341403
13.348608,13,61.376406
10.722083,10,61.402431
11.781996,11,61.433431
12.707277,18,61.481433
11.663866,23,61.543473
11.652835,13,61.579477
10.875988,15,61.622988
12.149691,15,61.666987
10.686324,11,61.701496
10.250948,8,61.725496
13.276046,20,61.783503
10.628316,8,61.806536
11.321227,8,61.830536
12.575561,18,61.883538
10.427557,7,61.902648
10.493708,13,61.938647
10.931342,15,61.982652
13.601911,21,62.041717
11.08457,10,62.071718
10.748876,16,62.118765
13.3043,19,62.177788
10.393218,8,62.201882
9.977389,5,62.215885
12.169386,7,62.235929
11.066142,9,62.260933
10.647017,9,62.285947
12.65011,21,62.34499
13.374354,19,62.394129
12.939719,27,62.46913
13.080073,17,62.51348
12.538637,9,62.538479
12.285391,13,62.573478
11.224558,9,62.59799
11.228909,5,62.610991
12.906691,33,62.701293
13.246017,14,62.741293
11.881622,7,62.761292
11.881852,14,62.797519
11.082928,12,62.830518
12.015132,20,62.888523
12.259877,12,62.923663
11.611595,15,62.967664
11.316039,20,63.023174
12.452988,11,63.058175
11.406412,11,63.090688
11.319262,16,63.138688
12.955182,16,63.188692
12.838167,20,63.244202
11.577427,8,63.266201
13.089021,25,63.343714
10.455723,8,63.367713
12.537971,26,63.440736
12.732962,11,63.470736
11.434757,9,63.496775
10.677878,10,63.524775
11.273525,14,63.566775
10.51281,10,63.596841
13.283797,21,63.657842
12.252934,8,63.680845
11.047357,8,63.702204
11.712687,14,63.743204
12.239088,21,63.803718
12.089402,15,63.845718
11.228763,13,63.881722
11.062794,8,63.905978
11.305959,9,63.932978
10.551299,7,63.951978
13.248154,17,64.000999
11.05779,7,64.020998
11.807234,11,64.053998
12.12503,21,64.111513
11.6641,11,64.140513
10.50394,12,64.175517
13.430113,13,64.214025
11.785844,13,64.251024
10.115841,17,64.302343
11.813086,4,64.314822
10.885095,12,64.350118
