#{"t_start": 1771956681.3498209, "env_id": "V2GEnv-continuous"}
r,l,t
0.176791,49,110.595975
-7.530237,34,110.751326
-2.16668,52,111.046422
-5.357766,53,111.288986
-3.809717,46,111.491136
-9.420118,53,111.735849
-5.878011,76,112.273198
-11.557262,34,112.467072
-2.744658,65,112.913132
-4.334437,19,113.019047
-1.399304,31,113.168701
-6.36638,59,113.526396
-3.64574,46,113.933293
-3.989725,57,114.330536
-5.507424,60,114.778466
-9.098099,53,115.20803
-12.145385,45,115.487891
-8.008258,64,115.865764
-1.270402,59,116.267662
-7.823584,40,116.55106
-5.012288,52,116.893945
-3.55403,63,117.349821
-4.980053,32,117.5901
-6.608536,59,118.043259
-4.254218,25,118.199317
-5.199043,41,118.435
-5.21945,65,118.887797
-1.53767,56,119.317992
-5.350539,38,119.563963
-5.171823,46,119.89693
-7.452735,53,120.284647
-14.264818,62,120.761975
-9.586235,65,121.142862
-12.439715,51,121.529091
-4.352549,43,121.830938
-6.760967,39,122.109962
-5.25079,44,122.445681
-9.733298,46,122.78222
-4.057086,56,123.174917
-7.369907,23,123.371603
-3.195311,51,123.755293
-6.321677,59,124.153889
-11.427188,63,124.647802
-8.701154,35,124.971025
0.02076,68,125.433818
-5.813028,33,125.655231
-7.136066,60,126.05099
-3.075923,54,126.448064
-4.107855,41,126.713823
-2.94762,55,127.095852
-6.099922,53,127.490622
-2.839882,39,127.676076
-7.690435,34,127.83615
-4.390632,60,128.187956
-4.812607,51,128.532831
-2.305892,45,128.825502
-9.094654,52,129.194818
-2.955015,29,129.413807
-3.366306,58,129.89234
-6.33576,62,130.320418
